TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month
10375,18,2023-12-06,Janet Leverling,14,Tofu,6,Mayumi's,18.6,15,279.0,22.32,301.32,2023-12
10375,18,2023-12-06,Janet Leverling,54,Tourtire,25,Ma Maison,5.9,10,59.0,4.72,63.72,2023-12
10381,10,2023-12-12,Janet Leverling,74,Longlife Tofu,4,Tokyo Traders,8.0,14,112.0,8.96,120.96,2023-12
10384,27,2023-12-16,Janet Leverling,60,Camembert Pierrot,28,Gai pturage,27.2,15,408.0,32.64,440.64,2023-12
10391,49,2023-12-23,Janet Leverling,13,Konbu,6,Mayumi's,4.8,18,86.4,6.91,93.31,2023-12
10409,81,2024-01-09,Janet Leverling,14,Tofu,6,Mayumi's,18.6,12,223.2,17.86,241.06,2024-01
10409,81,2024-01-09,Janet Leverling,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,12,96.0,7.68,103.68,2024-01
10410,58,2024-01-10,Janet Leverling,59,Raclette Courdavault,28,Gai pturage,44.0,16,704.0,56.32,760.32,2024-01
10413,12,2024-01-14,Janet Leverling,1,Chai,1,Exotic Liquids,14.4,24,345.6,27.65,373.25,2024-01
10413,12,2024-01-14,Janet Leverling,76,Lakkalikri,23,Karkki Oy,14.4,14,201.6,16.13,217.73,2024-01
10415,18,2024-01-15,Janet Leverling,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,2,62.4,4.99,67.39,2024-01
10415,18,2024-01-15,Janet Leverling,33,Geitost,15,Norske Meierier,2.0,20,40.0,3.2,43.2,2024-01
10420,52,2024-01-21,Janet Leverling,9,Mishi Kobe Niku,4,Tokyo Traders,77.6,20,1552.0,124.16,1676.16,2024-01
10420,52,2024-01-21,Janet Leverling,13,Konbu,6,Mayumi's,4.8,2,9.6,0.77,10.37,2024-01
10420,52,2024-01-21,Janet Leverling,70,Outback Lager,7,"Pavlova, Ltd.",12.0,8,96.0,7.68,103.68,2024-01
10420,52,2024-01-21,Janet Leverling,73,Rd Kaviar,17,Svensk Sjfda AB,12.0,20,240.0,19.2,259.2,2024-01
10432,15,2024-01-31,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,24.9,10,249.0,19.92,268.92,2024-01
10434,53,2024-02-03,Janet Leverling,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,6,100.8,8.06,108.86,2024-02
10434,53,2024-02-03,Janet Leverling,76,Lakkalikri,23,Karkki Oy,14.4,18,259.2,20.74,279.94,2024-02
10436,65,2024-02-05,Janet Leverling,46,Spegesild,21,Lyngbysild,9.6,5,48.0,3.84,51.84,2024-02
10436,65,2024-02-05,Janet Leverling,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,24,148.8,11.9,160.7,2024-02
10438,79,2024-02-06,Janet Leverling,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,15,109.5,8.76,118.26,2024-02
10438,79,2024-02-06,Janet Leverling,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,20,224.0,17.92,241.92,2024-02
10438,79,2024-02-06,Janet Leverling,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,15.6,15,234.0,18.72,252.72,2024-02
10444,27,2024-02-12,Janet Leverling,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,10,312.0,24.96,336.96,2024-02
10444,27,2024-02-12,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,24.9,15,373.5,29.88,403.38,2024-02
10444,27,2024-02-12,Janet Leverling,35,Steeleye Stout,16,Bigfoot Breweries,14.4,8,115.2,9.22,124.42,2024-02
10445,27,2024-02-13,Janet Leverling,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,6,86.4,6.91,93.31,2024-02
10445,27,2024-02-13,Janet Leverling,54,Tourtire,25,Ma Maison,5.9,15,88.5,7.08,95.58,2024-02
10449,65,2024-02-18,Janet Leverling,10,Ikura,4,Tokyo Traders,24.8,14,347.2,27.78,374.98,2024-02
10449,65,2024-02-18,Janet Leverling,52,Filo Mix,24,"G'day, Mate",5.6,20,112.0,8.96,120.96,2024-02
10468,8,2024-03-07,Janet Leverling,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,8,165.6,13.25,178.85,2024-03
10468,8,2024-03-07,Janet Leverling,43,Ipoh Coffee,20,Leka Trading,36.8,15,552.0,44.16,596.16,2024-03
10484,62,2024-03-24,Janet Leverling,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,14,112.0,8.96,120.96,2024-03
10484,62,2024-03-24,Janet Leverling,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,10,147.0,11.76,158.76,2024-03
10484,62,2024-03-24,Janet Leverling,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,3,127.2,10.18,137.38,2024-03
10492,58,2024-04-01,Janet Leverling,42,Singaporean Hokkien Fried Mee,20,Leka Trading,11.2,20,224.0,17.92,241.92,2024-04
10495,73,2024-04-03,Janet Leverling,23,Tunnbrd,9,PB Knckebrd AB,7.2,10,72.0,5.76,77.76,2024-04
10495,73,2024-04-03,Janet Leverling,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,7.7,20,154.0,12.32,166.32,2024-04
10495,73,2024-04-03,Janet Leverling,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,5,52.0,4.16,56.16,2024-04
10505,35,2024-04-14,Janet Leverling,62,Tarte au sucre,29,Forts d'rables,49.3,3,147.9,11.83,159.73,2024-04
10517,76,2024-04-24,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,6,42.0,3.36,45.36,2024-04
10517,76,2024-04-24,Janet Leverling,59,Raclette Courdavault,28,Gai pturage,55.0,4,220.0,17.6,237.6,2024-04
10517,76,2024-04-24,Janet Leverling,70,Outback Lager,7,"Pavlova, Ltd.",15.0,6,90.0,7.2,97.2,2024-04
10530,74,2024-05-08,Janet Leverling,61,Sirop d'rable,29,Forts d'rables,28.5,20,570.0,45.6,615.6,2024-05
10536,80,2024-05-14,Janet Leverling,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38.0,15,570.0,45.6,615.6,2024-05
10536,80,2024-05-14,Janet Leverling,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,20,250.0,20.0,270.0,2024-05
10547,14,2024-05-23,Janet Leverling,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,32.0,24,768.0,61.44,829.44,2024-05
10548,79,2024-05-26,Janet Leverling,34,Sasquatch Ale,16,Bigfoot Breweries,14.0,10,140.0,11.2,151.2,2024-05
10548,79,2024-05-26,Janet Leverling,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,14,135.1,10.81,145.91,2024-05
10568,56,2024-06-13,Janet Leverling,10,Ikura,4,Tokyo Traders,31.0,5,155.0,12.4,167.4,2024-06
10570,35,2024-06-17,Janet Leverling,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,15,315.0,25.2,340.2,2024-06
10572,27,2024-06-18,Janet Leverling,16,Pavlova,7,"Pavlova, Ltd.",17.45,12,209.4,16.75,226.15,2024-06
10572,27,2024-06-18,Janet Leverling,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,32.0,10,320.0,25.6,345.6,2024-06
10572,27,2024-06-18,Janet Leverling,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,15,116.25,9.3,125.55,2024-06
10576,4,2024-06-23,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,10,180.0,14.4,194.4,2024-06
10576,4,2024-06-23,Janet Leverling,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,20,250.0,20.0,270.0,2024-06
10576,4,2024-06-23,Janet Leverling,44,Gula Malacca,20,Leka Trading,19.45,21,408.45,32.68,441.13,2024-06
10582,82,2024-06-27,Janet Leverling,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,4,78.0,6.24,84.24,2024-06
10582,82,2024-06-27,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,14,252.0,20.16,272.16,2024-06
10592,80,2024-07-08,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,5,156.15,12.49,168.64,2024-07
10594,41,2024-07-09,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,24,168.0,13.44,181.44,2024-07
10625,83,2024-08-08,Janet Leverling,14,Tofu,6,Mayumi's,23.25,3,69.75,5.58,75.33,2024-08
10625,83,2024-08-08,Janet Leverling,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,5,70.0,5.6,75.6,2024-08
10625,83,2024-08-08,Janet Leverling,60,Camembert Pierrot,28,Gai pturage,34.0,10,340.0,27.2,367.2,2024-08
10638,64,2024-08-20,Janet Leverling,45,Rogede sild,21,Lyngbysild,9.5,20,190.0,15.2,205.2,2024-08
10638,64,2024-08-20,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,35.36,477.41,2024-08
10644,52,2024-08-25,Janet Leverling,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,4,250.0,20.0,270.0,2024-08
10644,52,2024-08-25,Janet Leverling,43,Ipoh Coffee,20,Leka Trading,46.0,20,920.0,73.6,993.6,2024-08
10644,52,2024-08-25,Janet Leverling,46,Spegesild,21,Lyngbysild,12.0,21,252.0,20.16,272.16,2024-08
10662,37,2024-09-09,Janet Leverling,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,10,125.0,10.0,135.0,2024-09
10681,36,2024-09-25,Janet Leverling,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,12,120.0,9.6,129.6,2024-09
10682,40,2024-09-25,Janet Leverling,66,Louisiana Hot Spiced Okra,2,New Orleans Cajun Delights,17.0,4,68.0,5.44,73.44,2024-09
10684,26,2024-09-26,Janet Leverling,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,20,368.0,29.44,397.44,2024-09
10693,22,2024-10-06,Janet Leverling,9,Mishi Kobe Niku,4,Tokyo Traders,97.0,6,582.0,46.56,628.56,2024-10
10693,22,2024-10-06,Janet Leverling,73,Rd Kaviar,17,Svensk Sjfda AB,15.0,15,225.0,18.0,243.0,2024-10
10697,64,2024-10-08,Janet Leverling,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,7,64.4,5.15,69.55,2024-10
10697,64,2024-10-08,Janet Leverling,35,Steeleye Stout,16,Bigfoot Breweries,18.0,9,162.0,12.96,174.96,2024-10
10699,66,2024-10-09,Janet Leverling,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,12,114.0,9.12,123.12,2024-10
10700,17,2024-10-10,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,5,90.0,7.2,97.2,2024-10
10700,17,2024-10-10,Janet Leverling,34,Sasquatch Ale,16,Bigfoot Breweries,14.0,12,168.0,13.44,181.44,2024-10
10712,31,2024-10-21,Janet Leverling,53,Perth Pasties,24,"G'day, Mate",32.8,3,98.4,7.87,106.27,2024-10
10715,9,2024-10-23,Janet Leverling,10,Ikura,4,Tokyo Traders,31.0,21,651.0,52.08,703.08,2024-10
10723,22,2024-10-30,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,15,468.45,37.48,505.93,2024-10
10732,9,2024-11-06,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,20,360.0,28.8,388.8,2024-11
10739,67,2024-11-12,Janet Leverling,36,Inlagd Sill,17,Svensk Sjfda AB,19.0,6,114.0,9.12,123.12,2024-11
10739,67,2024-11-12,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,18,126.0,10.08,136.08,2024-11
10742,58,2024-11-14,Janet Leverling,3,Aniseed Syrup,1,Exotic Liquids,10.0,20,200.0,16.0,216.0,2024-11
10751,28,2024-11-24,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,12,374.76,29.98,404.74,2024-11
10751,28,2024-11-24,Janet Leverling,50,Valkoinen suklaa,23,Karkki Oy,16.25,20,325.0,26.0,351.0,2024-11
10751,28,2024-11-24,Janet Leverling,73,Rd Kaviar,17,Svensk Sjfda AB,15.0,15,225.0,18.0,243.0,2024-11
10753,44,2024-11-25,Janet Leverling,45,Rogede sild,21,Lyngbysild,9.5,4,38.0,3.04,41.04,2024-11
10753,44,2024-11-25,Janet Leverling,74,Longlife Tofu,4,Tokyo Traders,10.0,5,50.0,4.0,54.0,2024-11
10758,28,2024-11-28,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,20,624.6,49.97,674.57,2024-11
10759,83,2024-11-28,Janet Leverling,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,32.0,10,320.0,25.6,345.6,2024-11
10762,53,2024-12-02,Janet Leverling,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,16,288.0,23.04,311.04,2024-12
10763,47,2024-12-03,Janet Leverling,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21.0,6,126.0,10.08,136.08,2024-12
10763,47,2024-12-03,Janet Leverling,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,20,90.0,7.2,97.2,2024-12
10768,20,2024-12-08,Janet Leverling,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21.0,4,84.0,6.72,90.72,2024-12
10768,20,2024-12-08,Janet Leverling,60,Camembert Pierrot,28,Gai pturage,34.0,15,510.0,40.8,550.8,2024-12
10768,20,2024-12-08,Janet Leverling,71,Flotemysost,15,Norske Meierier,21.5,12,258.0,20.64,278.64,2024-12
10769,21,2024-12-08,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,15,105.0,8.4,113.4,2024-12
10769,21,2024-12-08,Janet Leverling,61,Sirop d'rable,29,Forts d'rables,28.5,20,570.0,45.6,615.6,2024-12
10769,21,2024-12-08,Janet Leverling,62,Tarte au sucre,29,Forts d'rables,49.3,15,739.5,59.16,798.66,2024-12
10772,80,2024-12-10,Janet Leverling,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,18,2228.22,178.26,2406.48,2024-12
10778,27,2024-12-16,Janet Leverling,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,10,96.5,7.72,104.22,2024-12
10779,66,2024-12-16,Janet Leverling,16,Pavlova,7,"Pavlova, Ltd.",17.45,20,349.0,27.92,376.92,2024-12
10779,66,2024-12-16,Janet Leverling,62,Tarte au sucre,29,Forts d'rables,49.3,20,986.0,78.88,1064.88,2024-12
10793,20,2024-12-24,Janet Leverling,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,14,135.1,10.81,145.91,2024-12
10793,20,2024-12-24,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,8,56.0,4.48,60.48,2024-12
10796,25,2024-12-25,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,21,655.83,52.47,708.3,2024-12
10796,25,2024-12-25,Janet Leverling,44,Gula Malacca,20,Leka Trading,19.45,10,194.5,15.56,210.06,2024-12
10796,25,2024-12-25,Janet Leverling,69,Gudbrandsdalsost,15,Norske Meierier,36.0,24,864.0,69.12,933.12,2024-12
10806,29,2024-12-31,Janet Leverling,2,Chang,1,Exotic Liquids,19.0,20,380.0,30.4,410.4,2024-12
10806,29,2024-12-31,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,2,42.1,3.37,45.47,2024-12
10806,29,2024-12-31,Janet Leverling,74,Longlife Tofu,4,Tokyo Traders,10.0,15,150.0,12.0,162.0,2024-12
10814,29,2025-01-05,Janet Leverling,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193.0,15.44,208.44,2025-01
10814,29,2025-01-05,Janet Leverling,43,Ipoh Coffee,20,Leka Trading,46.0,20,920.0,73.6,993.6,2025-01
10814,29,2025-01-05,Janet Leverling,48,Chocolade,22,Zaanse Snoepfabriek,12.75,8,102.0,8.16,110.16,2025-01
10831,16,2025-01-14,Janet Leverling,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,2,18.4,1.47,19.87,2025-01
10831,16,2025-01-14,Janet Leverling,35,Steeleye Stout,16,Bigfoot Breweries,18.0,8,144.0,11.52,155.52,2025-01
10831,16,2025-01-14,Janet Leverling,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,8,2108.0,168.64,2276.64,2025-01
10831,16,2025-01-14,Janet Leverling,43,Ipoh Coffee,20,Leka Trading,46.0,9,414.0,33.12,447.12,2025-01
10838,64,2025-01-19,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,4,72.0,5.76,77.76,2025-01
10839,3,2025-01-19,Janet Leverling,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,15,522.0,41.76,563.76,2025-01
10855,41,2025-01-27,Janet Leverling,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,14,175.0,14.0,189.0,2025-01
10855,41,2025-01-27,Janet Leverling,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,24,912.0,72.96,984.96,2025-01
10855,41,2025-01-27,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,15,315.75,25.26,341.01,2025-01
10856,40,2025-01-28,Janet Leverling,2,Chang,1,Exotic Liquids,19.0,20,380.0,30.4,410.4,2025-01
10856,40,2025-01-28,Janet Leverling,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,20,280.0,22.4,302.4,2025-01
10860,39,2025-01-29,Janet Leverling,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,3,159.0,12.72,171.72,2025-01
10860,39,2025-01-29,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,20,360.0,28.8,388.8,2025-01
10879,54,2025-02-10,Janet Leverling,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,12,220.8,17.66,238.46,2025-02
10879,54,2025-02-10,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,10,210.5,16.84,227.34,2025-02
10879,54,2025-02-10,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,10,180.0,14.4,194.4,2025-02
10903,42,2025-02-24,Janet Leverling,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,35.36,477.41,2025-02
10903,42,2025-02-24,Janet Leverling,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250.0,20.0,270.0,2025-02
10904,22,2025-02-24,Janet Leverling,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,15,198.75,15.9,214.65,2025-02
10911,51,2025-02-26,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,10,180.0,14.4,194.4,2025-02
10911,51,2025-02-26,Janet Leverling,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,12,468.0,37.44,505.44,2025-02
10911,51,2025-02-26,Janet Leverling,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,15,210.0,16.8,226.8,2025-02
10924,27,2025-03-04,Janet Leverling,10,Ikura,4,Tokyo Traders,31.0,20,620.0,49.6,669.6,2025-03
10924,27,2025-03-04,Janet Leverling,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,6,46.5,3.72,50.22,2025-03
10925,42,2025-03-04,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,12,84.0,6.72,90.72,2025-03
10934,80,2025-03-09,Janet Leverling,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25.0,20,500.0,40.0,540.0,2025-03
10938,59,2025-03-10,Janet Leverling,13,Konbu,6,Mayumi's,6.0,20,120.0,9.6,129.6,2025-03
10938,59,2025-03-10,Janet Leverling,43,Ipoh Coffee,20,Leka Trading,46.0,24,1104.0,88.32,1192.32,2025-03
10947,62,2025-03-13,Janet Leverling,59,Raclette Courdavault,28,Gai pturage,55.0,4,220.0,17.6,237.6,2025-03
10948,51,2025-03-13,Janet Leverling,50,Valkoinen suklaa,23,Karkki Oy,16.25,9,146.25,11.7,157.95,2025-03
10948,51,2025-03-13,Janet Leverling,55,Pt chinois,25,Ma Maison,24.0,4,96.0,7.68,103.68,2025-03
10960,25,2025-03-19,Janet Leverling,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,10,45.0,3.6,48.6,2025-03
10960,25,2025-03-19,Janet Leverling,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,24,231.6,18.53,250.13,2025-03
10964,75,2025-03-20,Janet Leverling,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,6,375.0,30.0,405.0,2025-03
10964,75,2025-03-20,Janet Leverling,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,5,1317.5,105.4,1422.9,2025-03
10964,75,2025-03-20,Janet Leverling,69,Gudbrandsdalsost,15,Norske Meierier,36.0,10,360.0,28.8,388.8,2025-03
10974,15,2025-03-25,Janet Leverling,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,10,439.0,35.12,474.12,2025-03
11003,84,2025-04-06,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,4,72.0,5.76,77.76,2025-04
11003,84,2025-04-06,Janet Leverling,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,10,184.0,14.72,198.72,2025-04
11003,84,2025-04-06,Janet Leverling,52,Filo Mix,24,"G'day, Mate",7.0,10,70.0,5.6,75.6,2025-04
11004,85,2025-04-07,Janet Leverling,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,6,187.38,14.99,202.37,2025-04
11004,85,2025-04-07,Janet Leverling,76,Lakkalikri,23,Karkki Oy,18.0,6,108.0,8.64,116.64,2025-04
11006,36,2025-04-07,Janet Leverling,1,Chai,1,Exotic Liquids,18.0,8,144.0,11.52,155.52,2025-04
11006,36,2025-04-07,Janet Leverling,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,2,247.58,19.81,267.39,2025-04
11011,50,2025-04-09,Janet Leverling,71,Flotemysost,15,Norske Meierier,21.5,20,430.0,34.4,464.4,2025-04
11021,59,2025-04-14,Janet Leverling,2,Chang,1,Exotic Liquids,19.0,11,209.0,16.72,225.72,2025-04
11021,59,2025-04-14,Janet Leverling,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,15,1215.0,97.2,1312.2,2025-04
11049,43,2025-04-24,Janet Leverling,2,Chang,1,Exotic Liquids,19.0,10,190.0,15.2,205.2,2025-04
11049,43,2025-04-24,Janet Leverling,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38.0,4,152.0,12.16,164.16,2025-04
11052,42,2025-04-27,Janet Leverling,61,Sirop d'rable,29,Forts d'rables,28.5,10,285.0,22.8,307.8,2025-04
11057,76,2025-04-29,Janet Leverling,70,Outback Lager,7,"Pavlova, Ltd.",15.0,3,45.0,3.6,48.6,2025-04
10250,42,2023-07-08,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,7.7,10,77.0,6.16,83.16,2023-07
10250,42,2023-07-08,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,15,252.0,20.16,272.16,2023-07
10257,25,2023-07-16,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,6,86.4,6.91,93.31,2023-07
10257,25,2023-07-16,Margaret Peacock,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,15,156.0,12.48,168.48,2023-07
10259,86,2023-07-18,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,10,80.0,6.4,86.4,2023-07
10259,86,2023-07-18,Margaret Peacock,37,Gravad lax,17,Svensk Sjfda AB,20.8,1,20.8,1.66,22.46,2023-07
10260,26,2023-07-19,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,7.7,16,123.2,9.86,133.06,2023-07
10260,26,2023-07-19,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,39.4,15,591.0,47.28,638.28,2023-07
10260,26,2023-07-19,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",12.0,21,252.0,20.16,272.16,2023-07
10261,33,2023-07-19,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,20,160.0,12.8,172.8,2023-07
10261,33,2023-07-19,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,14.4,20,288.0,23.04,311.04,2023-07
10267,19,2023-07-29,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,14.4,15,216.0,17.28,233.28,2023-07
10281,5,2023-08-14,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,1,7.3,0.58,7.88,2023-08
10281,5,2023-08-14,Margaret Peacock,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,6,21.6,1.73,23.33,2023-08
10281,5,2023-08-14,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,14.4,4,57.6,4.61,62.21,2023-08
10282,5,2023-08-15,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,6,124.2,9.94,134.14,2023-08
10282,5,2023-08-15,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,15.6,2,31.2,2.5,33.7,2023-08
10284,80,2023-08-19,Margaret Peacock,27,Schoggi Schokolade,11,Heli Swaren GmbH & Co. KG,35.1,15,526.5,42.12,568.62,2023-08
10284,80,2023-08-19,Margaret Peacock,44,Gula Malacca,20,Leka Trading,15.5,21,325.5,26.04,351.54,2023-08
10284,80,2023-08-19,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,27.2,20,544.0,43.52,587.52,2023-08
10284,80,2023-08-19,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,11.2,5,56.0,4.48,60.48,2023-08
10288,30,2023-08-23,Margaret Peacock,54,Tourtire,25,Ma Maison,5.9,10,59.0,4.72,63.72,2023-08
10288,30,2023-08-23,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,3,30.0,2.4,32.4,2023-08
10294,7,2023-08-30,Margaret Peacock,1,Chai,1,Exotic Liquids,14.4,18,259.2,20.74,279.94,2023-08
10294,7,2023-08-30,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,15,468.0,37.44,505.44,2023-08
10294,7,2023-08-30,Margaret Peacock,43,Ipoh Coffee,20,Leka Trading,36.8,15,552.0,44.16,596.16,2023-08
10294,7,2023-08-30,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,27.2,21,571.2,45.7,616.9,2023-08
10294,7,2023-08-30,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,6,37.2,2.98,40.18,2023-08
10299,48,2023-09-06,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,15,109.5,8.76,118.26,2023-09
10299,48,2023-09-06,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",12.0,20,240.0,19.2,259.2,2023-09
10302,63,2023-09-10,Margaret Peacock,43,Ipoh Coffee,20,Leka Trading,36.8,12,441.6,35.33,476.93,2023-09
